run,arm,opponent_id,game_index,seat,outcome,source_id,source_record
seven_opponent_panel,BASELINE,P01,94,first,win,S12,94
seven_opponent_panel,BASELINE,P01,95,second,loss,S12,97
seven_opponent_panel,BASELINE,P01,96,first,win,S12,99
seven_opponent_panel,BASELINE,P01,97,second,win,S12,98
seven_opponent_panel,BASELINE,P01,98,first,win,S12,100
seven_opponent_panel,BASELINE,P01,99,second,loss,S12,101
seven_opponent_panel,BASELINE,P01,100,first,loss,S12,103
seven_opponent_panel,BASELINE,P01,101,second,loss,S12,102
seven_opponent_panel,BASELINE,P01,102,first,loss,S12,104
seven_opponent_panel,BASELINE,P01,103,second,win,S12,107
seven_opponent_panel,BASELINE,P01,104,first,win,S12,105
seven_opponent_panel,BASELINE,P01,105,second,loss,S12,106
seven_opponent_panel,BASELINE,P01,106,first,loss,S12,109
seven_opponent_panel,BASELINE,P01,107,second,loss,S12,108
seven_opponent_panel,BASELINE,P01,108,first,loss,S12,111
seven_opponent_panel,BASELINE,P01,109,second,loss,S12,110
seven_opponent_panel,BASELINE,P01,110,first,loss,S12,113
seven_opponent_panel,BASELINE,P01,111,second,win,S12,115
seven_opponent_panel,BASELINE,P01,112,first,loss,S12,112
seven_opponent_panel,BASELINE,P01,113,second,win,S12,114
seven_opponent_panel,BASELINE,P01,114,first,win,S12,118
seven_opponent_panel,BASELINE,P01,115,second,loss,S12,117
seven_opponent_panel,BASELINE,P01,116,first,win,S12,116
seven_opponent_panel,BASELINE,P01,117,second,loss,S12,119
seven_opponent_panel,BASELINE,P01,118,first,win,S12,120
seven_opponent_panel,BASELINE,P01,119,second,loss,S12,122
seven_opponent_panel,BASELINE,P01,120,first,loss,S12,121
seven_opponent_panel,BASELINE,P01,121,second,loss,S12,123
seven_opponent_panel,BASELINE,P01,122,first,loss,S12,126
seven_opponent_panel,BASELINE,P01,123,second,loss,S12,125
seven_opponent_panel,BASELINE,P01,124,first,win,S12,124
seven_opponent_panel,BASELINE,P01,125,second,loss,S12,129
seven_opponent_panel,BASELINE,P01,126,first,win,S12,128
seven_opponent_panel,BASELINE,P01,127,second,win,S12,127
seven_opponent_panel,BASELINE,P01,128,first,win,S12,131
seven_opponent_panel,BASELINE,P01,129,second,win,S12,130
seven_opponent_panel,BASELINE,P01,130,first,loss,S12,133
seven_opponent_panel,BASELINE,P01,131,second,win,S12,132
seven_opponent_panel,BASELINE,P01,132,first,loss,S12,135
seven_opponent_panel,BASELINE,P01,133,second,loss,S12,134
seven_opponent_panel,BASELINE,P01,134,first,win,S12,138
seven_opponent_panel,BASELINE,P01,135,second,loss,S12,137
seven_opponent_panel,BASELINE,P01,136,first,win,S12,136
seven_opponent_panel,BASELINE,P01,137,second,loss,S12,139
seven_opponent_panel,BASELINE,P01,138,first,loss,S12,141
seven_opponent_panel,BASELINE,P01,139,second,win,S12,140
seven_opponent_panel,BASELINE,P01,140,first,loss,S12,142
seven_opponent_panel,BASELINE,P01,141,second,loss,S12,144
seven_opponent_panel,BASELINE,P01,142,first,loss,S12,143
seven_opponent_panel,BASELINE,P01,143,second,loss,S12,145
seven_opponent_panel,BASELINE,P01,144,first,win,S12,146
seven_opponent_panel,BASELINE,P01,145,second,loss,S12,148
seven_opponent_panel,BASELINE,P01,146,first,loss,S12,150
seven_opponent_panel,BASELINE,P01,147,second,win,S12,147
seven_opponent_panel,BASELINE,P01,148,first,win,S12,152
seven_opponent_panel,BASELINE,P01,149,second,win,S12,149
seven_opponent_panel,BASELINE,P01,150,first,loss,S12,155
seven_opponent_panel,BASELINE,P01,151,second,win,S12,151
seven_opponent_panel,BASELINE,P01,152,first,loss,S12,154
seven_opponent_panel,BASELINE,P01,153,second,loss,S12,153
seven_opponent_panel,BASELINE,P01,154,first,win,S12,157
seven_opponent_panel,BASELINE,P01,155,second,loss,S12,156
seven_opponent_panel,BASELINE,P01,156,first,loss,S12,160
seven_opponent_panel,BASELINE,P01,157,second,win,S12,158
seven_opponent_panel,BASELINE,P01,158,first,loss,S12,162
seven_opponent_panel,BASELINE,P01,159,second,win,S12,159
seven_opponent_panel,BASELINE,P01,160,first,loss,S12,161
seven_opponent_panel,BASELINE,P01,161,second,loss,S12,163
seven_opponent_panel,BASELINE,P01,162,first,loss,S12,164
seven_opponent_panel,BASELINE,P01,163,second,loss,S12,166
seven_opponent_panel,BASELINE,P01,164,first,loss,S12,165
seven_opponent_panel,BASELINE,P01,165,second,loss,S12,167
seven_opponent_panel,BASELINE,P01,166,first,loss,S12,170
seven_opponent_panel,BASELINE,P01,167,second,loss,S12,168
seven_opponent_panel,BASELINE,P01,168,first,loss,S12,171
seven_opponent_panel,BASELINE,P01,169,second,win,S12,169
seven_opponent_panel,BASELINE,P01,170,first,win,S12,172
seven_opponent_panel,BASELINE,P01,171,second,win,S12,174
seven_opponent_panel,BASELINE,P01,172,first,loss,S12,173
seven_opponent_panel,BASELINE,P01,173,second,loss,S12,177
seven_opponent_panel,BASELINE,P01,174,first,loss,S12,175
seven_opponent_panel,BASELINE,P01,175,second,loss,S12,176
seven_opponent_panel,BASELINE,P01,176,first,loss,S12,178
seven_opponent_panel,BASELINE,P01,177,second,loss,S12,180
seven_opponent_panel,BASELINE,P01,178,first,win,S12,179
seven_opponent_panel,BASELINE,P01,179,second,win,S12,181
seven_opponent_panel,BASELINE,P01,180,first,loss,S12,182
seven_opponent_panel,BASELINE,P01,181,second,win,S12,183
seven_opponent_panel,BASELINE,P01,182,first,win,S12,184
seven_opponent_panel,BASELINE,P01,183,second,win,S12,185
seven_opponent_panel,BASELINE,P01,184,first,loss,S12,186
seven_opponent_panel,BASELINE,P01,185,second,loss,S12,187
seven_opponent_panel,BASELINE,P01,186,first,loss,S12,188
seven_opponent_panel,BASELINE,P01,187,second,loss,S12,189
seven_opponent_panel,BASELINE,P01,188,first,win,S12,191
seven_opponent_panel,BASELINE,P01,189,second,loss,S12,190
seven_opponent_panel,BASELINE,P01,190,first,loss,S12,192
seven_opponent_panel,BASELINE,P01,191,second,loss,S12,193
seven_opponent_panel,BASELINE,P01,192,first,loss,S12,194
seven_opponent_panel,BASELINE,P01,193,second,loss,S12,195
seven_opponent_panel,BASELINE,P01,194,first,loss,S12,196
seven_opponent_panel,BASELINE,P01,195,second,loss,S12,198
seven_opponent_panel,BASELINE,P01,196,first,loss,S12,197
seven_opponent_panel,BASELINE,P01,197,second,loss,S12,199
seven_opponent_panel,BASELINE,P01,198,first,loss,S12,201
seven_opponent_panel,BASELINE,P01,199,second,loss,S12,200
seven_opponent_panel,BASELINE,P01,200,first,loss,S12,202
seven_opponent_panel,BASELINE,P01,201,second,win,S12,203
seven_opponent_panel,BASELINE,P01,202,first,loss,S12,204
seven_opponent_panel,BASELINE,P01,203,second,win,S12,205
seven_opponent_panel,BASELINE,P01,204,first,win,S12,207
seven_opponent_panel,BASELINE,P01,205,second,loss,S12,206
seven_opponent_panel,BASELINE,P01,206,first,loss,S12,208
seven_opponent_panel,BASELINE,P01,207,second,loss,S12,211
seven_opponent_panel,BASELINE,P01,208,first,loss,S12,210
seven_opponent_panel,BASELINE,P01,209,second,win,S12,209
seven_opponent_panel,BASELINE,P01,210,first,win,S12,215
seven_opponent_panel,BASELINE,P01,211,second,loss,S12,212
seven_opponent_panel,BASELINE,P01,212,first,loss,S12,213
seven_opponent_panel,BASELINE,P01,213,second,loss,S12,214
seven_opponent_panel,BASELINE,P01,214,first,win,S12,216
seven_opponent_panel,BASELINE,P01,215,second,win,S12,217
seven_opponent_panel,BASELINE,P01,216,first,win,S12,218
seven_opponent_panel,BASELINE,P01,217,second,loss,S12,220
seven_opponent_panel,BASELINE,P01,218,first,loss,S12,219
seven_opponent_panel,BASELINE,P01,219,second,loss,S12,221
seven_opponent_panel,BASELINE,P01,220,first,loss,S12,222
seven_opponent_panel,BASELINE,P01,221,second,loss,S12,223
seven_opponent_panel,BASELINE,P01,222,first,loss,S12,225
seven_opponent_panel,BASELINE,P01,223,second,loss,S12,224
seven_opponent_panel,BASELINE,P01,224,first,loss,S12,226
seven_opponent_panel,BASELINE,P01,225,second,loss,S12,227
seven_opponent_panel,BASELINE,P01,226,first,loss,S12,228
seven_opponent_panel,BASELINE,P01,227,second,loss,S12,229
seven_opponent_panel,BASELINE,P01,228,first,loss,S12,231
seven_opponent_panel,BASELINE,P01,229,second,loss,S12,230
seven_opponent_panel,BASELINE,P01,230,first,loss,S12,234
seven_opponent_panel,BASELINE,P01,231,second,loss,S12,233
seven_opponent_panel,BASELINE,P01,232,first,loss,S12,232
seven_opponent_panel,BASELINE,P01,233,second,loss,S12,236
seven_opponent_panel,BASELINE,P01,234,first,win,S12,237
seven_opponent_panel,BASELINE,P01,235,second,win,S12,235
seven_opponent_panel,BASELINE,P01,236,first,loss,S12,238
seven_opponent_panel,BASELINE,P01,237,second,loss,S12,240
seven_opponent_panel,BASELINE,P01,238,first,loss,S12,239
seven_opponent_panel,BASELINE,P01,239,second,loss,S12,242
seven_opponent_panel,BASELINE,P01,240,first,win,S12,244
seven_opponent_panel,BASELINE,P01,241,second,win,S12,241
seven_opponent_panel,BASELINE,P01,242,first,win,S12,243
seven_opponent_panel,BASELINE,P01,243,second,loss,S12,245
seven_opponent_panel,BASELINE,P01,244,first,loss,S12,246
seven_opponent_panel,BASELINE,P01,245,second,loss,S12,247
seven_opponent_panel,BASELINE,P01,246,first,win,S12,249
seven_opponent_panel,BASELINE,P01,247,second,win,S12,248
seven_opponent_panel,BASELINE,P01,248,first,win,S12,251
seven_opponent_panel,BASELINE,P01,249,second,win,S12,250
seven_opponent_panel,BASELINE,P01,250,first,win,S12,252
seven_opponent_panel,BASELINE,P01,251,second,win,S12,253
seven_opponent_panel,BASELINE,P01,252,first,loss,S12,255
seven_opponent_panel,BASELINE,P01,253,second,loss,S12,254
seven_opponent_panel,BASELINE,P01,254,first,loss,S12,256
seven_opponent_panel,BASELINE,P01,255,second,win,S12,258
seven_opponent_panel,BASELINE,P01,256,first,loss,S12,257
seven_opponent_panel,BASELINE,P01,257,second,loss,S12,259
seven_opponent_panel,BASELINE,P01,258,first,win,S12,261
seven_opponent_panel,BASELINE,P01,259,second,win,S12,260
seven_opponent_panel,BASELINE,P01,260,first,loss,S12,264
seven_opponent_panel,BASELINE,P01,261,second,win,S12,263
seven_opponent_panel,BASELINE,P01,262,first,win,S12,262
seven_opponent_panel,BASELINE,P01,263,second,loss,S12,266
seven_opponent_panel,BASELINE,P01,264,first,loss,S12,265
seven_opponent_panel,BASELINE,P01,265,second,loss,S12,267
seven_opponent_panel,BASELINE,P01,266,first,win,S12,268
seven_opponent_panel,BASELINE,P01,267,second,win,S12,269
seven_opponent_panel,BASELINE,P01,268,first,loss,S12,272
seven_opponent_panel,BASELINE,P01,269,second,loss,S12,270
seven_opponent_panel,BASELINE,P01,270,first,win,S12,271
seven_opponent_panel,BASELINE,P01,271,second,loss,S12,273
seven_opponent_panel,BASELINE,P01,272,first,win,S12,276
seven_opponent_panel,BASELINE,P01,273,second,win,S12,274
seven_opponent_panel,BASELINE,P01,274,first,loss,S12,275
seven_opponent_panel,BASELINE,P01,275,second,loss,S12,278
seven_opponent_panel,BASELINE,P01,276,first,loss,S12,277
seven_opponent_panel,BASELINE,P01,277,second,loss,S12,280
seven_opponent_panel,BASELINE,P01,278,first,loss,S12,279
seven_opponent_panel,BASELINE,P01,279,second,win,S12,281
seven_opponent_panel,BASELINE,P01,280,first,win,S12,282
seven_opponent_panel,BASELINE,P01,281,second,loss,S12,284
seven_opponent_panel,BASELINE,P01,282,first,loss,S12,285
seven_opponent_panel,BASELINE,P01,283,second,win,S12,283
seven_opponent_panel,BASELINE,P01,284,first,loss,S12,287
seven_opponent_panel,BASELINE,P01,285,second,loss,S12,288
seven_opponent_panel,BASELINE,P01,286,first,win,S12,286
seven_opponent_panel,BASELINE,P01,287,second,win,S12,291
seven_opponent_panel,BASELINE,P01,288,first,loss,S12,289
seven_opponent_panel,BASELINE,P01,289,second,loss,S12,290
seven_opponent_panel,BASELINE,P01,290,first,loss,S12,293
seven_opponent_panel,BASELINE,P01,291,second,loss,S12,295
seven_opponent_panel,BASELINE,P01,292,first,win,S12,292
seven_opponent_panel,BASELINE,P01,293,second,loss,S12,297
seven_opponent_panel,BASELINE,P01,294,first,loss,S12,294
seven_opponent_panel,BASELINE,P01,295,second,loss,S12,296
seven_opponent_panel,BASELINE,P01,296,first,loss,S12,298
seven_opponent_panel,BASELINE,P01,297,second,win,S12,300
seven_opponent_panel,BASELINE,P01,298,first,win,S12,299
seven_opponent_panel,BASELINE,P01,299,second,loss,S12,301
seven_opponent_panel,BASELINE,P01,300,first,loss,S12,304
seven_opponent_panel,BASELINE,P01,301,second,loss,S12,302
seven_opponent_panel,BASELINE,P01,302,first,loss,S12,303
seven_opponent_panel,BASELINE,P01,303,second,loss,S12,305
seven_opponent_panel,BASELINE,P01,304,first,loss,S12,309
seven_opponent_panel,BASELINE,P01,305,second,loss,S12,306
seven_opponent_panel,BASELINE,P01,306,first,loss,S12,308
seven_opponent_panel,BASELINE,P01,307,second,win,S12,307
seven_opponent_panel,BASELINE,P01,308,first,win,S12,310
seven_opponent_panel,BASELINE,P01,309,second,loss,S12,312
seven_opponent_panel,BASELINE,P01,310,first,loss,S12,311
seven_opponent_panel,BASELINE,P01,311,second,win,S12,313
seven_opponent_panel,BASELINE,P01,312,first,win,S12,316
seven_opponent_panel,BASELINE,P01,313,second,loss,S12,315
seven_opponent_panel,BASELINE,P01,314,first,win,S12,314
seven_opponent_panel,BASELINE,P01,315,second,loss,S12,317
seven_opponent_panel,BASELINE,P01,316,first,loss,S12,319
seven_opponent_panel,BASELINE,P01,317,second,loss,S12,318
seven_opponent_panel,BASELINE,P01,318,first,win,S12,320
seven_opponent_panel,BASELINE,P01,319,second,loss,S12,321
seven_opponent_panel,BASELINE,P01,320,first,loss,S12,322
seven_opponent_panel,BASELINE,P01,321,second,win,S12,324
seven_opponent_panel,BASELINE,P01,322,first,win,S12,323
seven_opponent_panel,BASELINE,P01,323,second,loss,S12,326
seven_opponent_panel,BASELINE,P01,324,first,loss,S12,327
seven_opponent_panel,BASELINE,P01,325,second,loss,S12,325
seven_opponent_panel,BASELINE,P01,326,first,loss,S12,328
seven_opponent_panel,BASELINE,P01,327,second,loss,S12,329
seven_opponent_panel,BASELINE,P01,328,first,loss,S12,330
seven_opponent_panel,BASELINE,P01,329,second,loss,S12,331
seven_opponent_panel,BASELINE,P01,330,first,win,S12,333
seven_opponent_panel,BASELINE,P01,331,second,loss,S12,332
seven_opponent_panel,BASELINE,P01,332,first,loss,S12,335
seven_opponent_panel,BASELINE,P01,333,second,loss,S12,334
seven_opponent_panel,BASELINE,P01,334,first,win,S12,336
seven_opponent_panel,BASELINE,P01,335,second,win,S12,338
seven_opponent_panel,BASELINE,P01,336,first,win,S12,339
seven_opponent_panel,BASELINE,P01,337,second,loss,S12,337
seven_opponent_panel,BASELINE,P01,338,first,loss,S12,340
seven_opponent_panel,BASELINE,P01,339,second,win,S12,341
seven_opponent_panel,BASELINE,P01,340,first,loss,S12,344
seven_opponent_panel,BASELINE,P01,341,second,loss,S12,342
seven_opponent_panel,BASELINE,P01,342,first,win,S12,343
seven_opponent_panel,BASELINE,P01,343,second,win,S12,346
seven_opponent_panel,BASELINE,P01,344,first,win,S12,347
seven_opponent_panel,BASELINE,P01,345,second,loss,S12,345
seven_opponent_panel,BASELINE,P01,346,first,loss,S12,349
seven_opponent_panel,BASELINE,P01,347,second,loss,S12,348
seven_opponent_panel,BASELINE,P01,348,first,loss,S12,350
seven_opponent_panel,BASELINE,P01,349,second,win,S12,352
seven_opponent_panel,BASELINE,P01,350,first,win,S12,354
seven_opponent_panel,BASELINE,P01,351,second,win,S12,351
seven_opponent_panel,BASELINE,P01,352,first,win,S12,357
seven_opponent_panel,BASELINE,P01,353,second,win,S12,353
seven_opponent_panel,BASELINE,P01,354,first,loss,S12,355
seven_opponent_panel,BASELINE,P01,355,second,win,S12,358
seven_opponent_panel,BASELINE,P01,356,first,win,S12,356
seven_opponent_panel,BASELINE,P01,357,second,loss,S12,361
seven_opponent_panel,BASELINE,P01,358,first,win,S12,359
seven_opponent_panel,BASELINE,P01,359,second,loss,S12,360
seven_opponent_panel,BASELINE,P01,360,first,win,S12,362
seven_opponent_panel,BASELINE,P01,361,second,loss,S12,364
seven_opponent_panel,BASELINE,P01,362,first,loss,S12,363
seven_opponent_panel,BASELINE,P01,363,second,loss,S12,365
seven_opponent_panel,BASELINE,P01,364,first,loss,S12,366
seven_opponent_panel,BASELINE,P01,365,second,loss,S12,368
seven_opponent_panel,BASELINE,P01,366,first,loss,S12,367
seven_opponent_panel,BASELINE,P01,367,second,loss,S12,369
seven_opponent_panel,BASELINE,P01,368,first,loss,S12,370
seven_opponent_panel,BASELINE,P01,369,second,win,S12,371
seven_opponent_panel,BASELINE,P01,370,first,loss,S12,372
seven_opponent_panel,BASELINE,P01,371,second,win,S12,374
seven_opponent_panel,BASELINE,P01,372,first,loss,S12,375
seven_opponent_panel,BASELINE,P01,373,second,loss,S12,373
seven_opponent_panel,BASELINE,P01,374,first,loss,S12,377
seven_opponent_panel,BASELINE,P01,375,second,loss,S12,376
seven_opponent_panel,BASELINE,P01,376,first,loss,S12,379
seven_opponent_panel,BASELINE,P01,377,second,loss,S12,378
seven_opponent_panel,BASELINE,P01,378,first,loss,S12,380
seven_opponent_panel,BASELINE,P01,379,second,win,S12,382
seven_opponent_panel,BASELINE,P01,380,first,win,S12,381
seven_opponent_panel,BASELINE,P01,381,second,win,S12,383
seven_opponent_panel,BASELINE,P01,382,first,win,S12,384
seven_opponent_panel,BASELINE,P01,383,second,win,S12,385
seven_opponent_panel,BASELINE,P01,384,first,loss,S12,387
seven_opponent_panel,BASELINE,P01,385,second,loss,S12,389
seven_opponent_panel,BASELINE,P01,386,first,win,S12,386
seven_opponent_panel,BASELINE,P01,387,second,loss,S12,388
seven_opponent_panel,BASELINE,P01,388,first,loss,S12,391
seven_opponent_panel,BASELINE,P01,389,second,loss,S12,392
seven_opponent_panel,BASELINE,P01,390,first,loss,S12,390
seven_opponent_panel,BASELINE,P01,391,second,loss,S12,394
seven_opponent_panel,BASELINE,P01,392,first,loss,S12,395
seven_opponent_panel,BASELINE,P01,393,second,win,S12,393
seven_opponent_panel,BASELINE,P01,394,first,loss,S12,396
seven_opponent_panel,BASELINE,P01,395,second,loss,S12,398
seven_opponent_panel,BASELINE,P01,396,first,loss,S12,397
seven_opponent_panel,BASELINE,P01,397,second,loss,S12,399
seven_opponent_panel,BASELINE,P01,398,first,win,S12,400
seven_opponent_panel,BASELINE,P01,399,second,loss,S12,401
seven_opponent_panel,BASELINE,P01,400,first,loss,S12,402
seven_opponent_panel,BASELINE,P01,401,second,win,S12,403
seven_opponent_panel,BASELINE,P01,402,first,win,S12,404
seven_opponent_panel,BASELINE,P01,403,second,loss,S12,405
seven_opponent_panel,BASELINE,P01,404,first,loss,S12,406
seven_opponent_panel,BASELINE,P01,405,second,win,S12,407
seven_opponent_panel,BASELINE,P01,406,first,loss,S12,408
seven_opponent_panel,BASELINE,P01,407,second,loss,S12,409
seven_opponent_panel,BASELINE,P01,408,first,loss,S12,410
seven_opponent_panel,BASELINE,P01,409,second,loss,S12,411
seven_opponent_panel,BASELINE,P01,410,first,loss,S12,412
seven_opponent_panel,BASELINE,P01,411,second,loss,S12,413
seven_opponent_panel,BASELINE,P01,412,first,win,S12,415
seven_opponent_panel,BASELINE,P01,413,second,loss,S12,414
seven_opponent_panel,BASELINE,P01,414,first,win,S12,418
seven_opponent_panel,BASELINE,P01,415,second,win,S12,417
seven_opponent_panel,BASELINE,P01,416,first,loss,S12,416
seven_opponent_panel,BASELINE,P01,417,second,loss,S12,420
seven_opponent_panel,BASELINE,P01,418,first,loss,S12,421
seven_opponent_panel,BASELINE,P01,419,second,win,S12,419
seven_opponent_panel,BASELINE,P01,420,first,loss,S12,424
seven_opponent_panel,BASELINE,P01,421,second,loss,S12,422
seven_opponent_panel,BASELINE,P01,422,first,win,S12,423
seven_opponent_panel,BASELINE,P01,423,second,loss,S12,425
seven_opponent_panel,BASELINE,P01,424,first,win,S12,427
seven_opponent_panel,BASELINE,P01,425,second,win,S12,426
seven_opponent_panel,BASELINE,P01,426,first,loss,S12,430
seven_opponent_panel,BASELINE,P01,427,second,win,S12,429
seven_opponent_panel,BASELINE,P01,428,first,win,S12,428
seven_opponent_panel,BASELINE,P01,429,second,loss,S12,431
seven_opponent_panel,BASELINE,P01,430,first,loss,S12,432
seven_opponent_panel,BASELINE,P01,431,second,loss,S12,433
seven_opponent_panel,BASELINE,P01,432,first,win,S12,435
seven_opponent_panel,BASELINE,P01,433,second,win,S12,434
seven_opponent_panel,BASELINE,P01,434,first,loss,S12,437
seven_opponent_panel,BASELINE,P01,435,second,win,S12,436
seven_opponent_panel,BASELINE,P01,436,first,loss,S12,438
seven_opponent_panel,BASELINE,P01,437,second,loss,S12,439
seven_opponent_panel,BASELINE,P01,438,first,loss,S12,440
seven_opponent_panel,BASELINE,P01,439,second,loss,S12,441
seven_opponent_panel,BASELINE,P01,440,first,win,S12,442
seven_opponent_panel,BASELINE,P01,441,second,loss,S12,443
seven_opponent_panel,BASELINE,P01,442,first,win,S12,447
seven_opponent_panel,BASELINE,P01,443,second,loss,S12,444
seven_opponent_panel,BASELINE,P01,444,first,loss,S12,445
seven_opponent_panel,BASELINE,P01,445,second,loss,S12,446
seven_opponent_panel,BASELINE,P01,446,first,loss,S12,448
seven_opponent_panel,BASELINE,P01,447,second,loss,S12,450
seven_opponent_panel,BASELINE,P01,448,first,loss,S12,449
seven_opponent_panel,BASELINE,P01,449,second,loss,S12,452
seven_opponent_panel,BASELINE,P01,450,first,loss,S12,453
seven_opponent_panel,BASELINE,P01,451,second,win,S12,451
seven_opponent_panel,BASELINE,P01,452,first,loss,S12,455
seven_opponent_panel,BASELINE,P01,453,second,loss,S12,454
seven_opponent_panel,BASELINE,P01,454,first,loss,S12,458
